1,5000,0.013731937503814698
2,10000,0.01390991358757019
3,15000,0.013848802042007446
4,20000,0.013928045988082886
5,25000,0.013964456939697266
6,30000,0.013893946743011474
7,35000,0.013966354656219482
8,40000,0.013951614713668823
9,45000,0.013931335783004761
10,50000,0.013991698837280273
11,55000,0.01394709005355835
12,60000,0.013975307989120483
13,65000,0.013994863843917847
14,70000,0.014125112342834473
15,75000,0.014031670093536376
16,80000,0.014036948871612548
17,85000,0.01393534107208252
18,90000,0.013946907234191895
19,95000,0.013941695928573609
20,100000,0.013940548419952393
21,105000,0.01397865653038025
22,110000,0.014025221824645996
23,115000,0.013989387512207031
24,120000,0.014026460933685302
25,125000,0.013924252080917358
26,130000,0.013932296800613404
27,135000,0.013954686212539672
28,140000,0.013954464530944824
29,145000,0.013980391645431519
30,150000,0.013992005777359009
31,155000,0.01394153060913086
32,160000,0.01397315788269043
33,165000,0.013932621812820435
34,170000,0.013973505163192748
35,175000,0.013962763833999635
36,180000,0.01403139295578003
37,185000,0.013959129095077514
38,190000,0.013957872056961059
39,195000,0.01400186243057251
40,200000,0.013978425216674804
41,205000,0.01401186499595642
42,210000,0.013961576747894286
43,215000,0.014030179309844971
44,220000,0.013911688566207886
45,225000,0.013953369760513305
46,230000,0.013977219820022584
47,235000,0.014074741077423096
48,240000,0.013959291410446167
49,245000,0.013988504695892334
50,250000,0.013953538274765014
51,255000,0.013987425088882446
52,260000,0.013999280643463135
53,265000,0.014057532930374145
54,270000,0.014014727687835694
55,275000,0.014013331317901612
56,280000,0.014017301607131959
57,285000,0.014014147996902466
58,290000,0.013980318784713746
59,295000,0.014094040727615357
60,300000,0.014021606874465943
61,305000,0.01395004758834839
62,310000,0.014074957799911499
63,315000,0.014002675485610962
64,320000,0.014024472379684448
65,325000,0.01410156831741333
66,330000,0.014030361557006836
67,335000,0.014016801452636719
68,340000,0.014046637201309204
69,345000,0.013976452922821046
70,350000,0.013993848466873168
71,355000,0.013959542226791383
72,360000,0.014084758710861206
73,365000,0.014024062204360963
74,370000,0.014015537309646607
75,375000,0.014024364614486695
76,380000,0.014026863431930542
77,385000,0.013980651330947875
78,390000,0.014135785245895385
79,395000,0.01418274736404419
80,400000,0.014015982294082642
81,405000,0.014046128177642822
82,410000,0.01409171986579895
83,415000,0.013953701019287109
84,420000,0.014027238559722901
85,425000,0.014060708713531494
86,430000,0.014061424779891968
87,435000,0.014288920736312867
88,440000,0.01406271562576294
89,445000,0.01404721336364746
90,450000,0.014028951215744018
91,455000,0.014067708396911622
92,460000,0.014058089971542358
93,465000,0.014036709308624268
94,470000,0.014000548553466797
95,475000,0.01401267294883728
96,480000,0.013984864997863769
97,485000,0.014085580730438233
98,490000,0.01404187994003296
99,495000,0.014032431697845458
100,500000,0.01403877158164978
